SectorName,ID64X,ID64Y,ID64Z,MaxYCoord,MaxZCoord,MaxXCoord
Synuefe,39,31,18,-25,215,1215
Synuefoe,26,31,18,-25,215,-15425
Synuefoi,29,31,18,-25,215,-11585
Synuefou,42,31,18,-25,215,5055
Synuefua,31,31,18,-25,215,-9025
Synuefuae,43,31,18,-25,215,6335
Synuefue,37,31,18,-25,215,-1345
Syrai Thae,43,32,68,1255,64215,6335
Syrai Theia,41,32,68,1255,64215,3775
Syrai Thua,35,32,68,1255,64215,-3905
Syralaei,43,32,23,1255,6615,6335
Syraleau,48,32,23,1255,6615,12735
Syralee,49,32,23,1255,6615,14015
Syralia,40,32,23,1255,6615,2495
Syralie,41,32,23,1255,6615,3775
Syraloa,46,32,23,1255,6615,10175
Syralou,31,32,23,1255,6615,-9025
Syraluia,45,32,23,1255,6615,8895
Syramoe,50,32,23,1255,6615,15295
Syraumaei,26,31,51,-25,42455,-15425
Syraumeou,25,31,51,-25,42455,-16705
Syraumia,23,31,51,-25,42455,-19265
Syraumie,24,31,51,-25,42455,-17985
Syre Thaa,36,32,68,1255,64215,-2625
Syre Thae,46,32,68,1255,64215,10175
Syre Thua,38,32,68,1255,64215,-65
Syreadiae,31,31,13,-25,-6185,-9025
Syriae Thaa,37,32,68,1255,64215,-1345
Syriae Thae,47,32,68,1255,64215,11455
Syriae Thua,39,32,68,1255,64215,1215
Syriesao,53,30,46,-1305,36055,19135
Syriesau,54,30,46,-1305,36055,20415
Syriesi,52,30,46,-1305,36055,17855
Syriesiae,48,30,46,-1305,36055,12735
Syriesoo,43,30,46,-1305,36055,6335
Syritchao,27,32,61,1255,55255,-14145
Syritchi,26,32,61,1255,55255,-15425
Syritchou,24,32,61,1255,55255,-17985
Syritchuae,25,32,61,1255,55255,-16705
Syrivai,40,32,61,1255,55255,2495
Syrive,41,32,61,1255,55255,3775
Syrivea,57,32,61,1255,55255,24255
Syriveia,34,32,61,1255,55255,-5185
Syrivi,46,32,61,1255,55255,10175
Syrivia,53,32,61,1255,55255,19135
Syriviae,42,32,61,1255,55255,5055
Syrivie,54,32,61,1255,55255,20415
Syrivio,29,32,61,1255,55255,-11585
Syrivo,49,32,61,1255,55255,14015
Syrivoae,43,32,61,1255,55255,6335
Syrivoe,28,32,61,1255,55255,-12865
Syrivoea,30,32,61,1255,55255,-10305
Syrivoo,37,32,61,1255,55255,-1345
Syrivou,44,32,61,1255,55255,7615
Syrivu,51,32,61,1255,55255,16575
Syrivua,33,32,61,1255,55255,-6465
Syroae Thua,50,32,68,1255,64215,15295
Syroagaae,11,31,51,-25,42455,-34625
Syroageau,12,31,51,-25,42455,-33345
Syroagoa,10,31,51,-25,42455,-35905
Syroangaa,18,31,51,-25,42455,-25665
Syroangeia,20,31,51,-25,42455,-23105
Syroangio,15,31,51,-25,42455,-29505
Syroangoe,14,31,51,-25,42455,-30785
Syroangoi,17,31,51,-25,42455,-26945
Syroangooe,22,31,51,-25,42455,-20545
Syroangua,19,31,51,-25,42455,-24385
Syroe Eop,49,31,68,-25,64215,14015
Syroidee,26,31,13,-25,-6185,-15425
Syroideou,19,31,13,-25,-6185,-24385
Syroidia,17,31,13,-25,-6185,-26945
Syroidie,18,31,13,-25,-6185,-25665
Syroidoa,23,31,13,-25,-6185,-19265
Syroifaa,55,32,23,1255,6615,21695
Syroifae,58,32,23,1255,6615,25535
Syroifoe,27,31,13,-25,-6185,-14145
Syroifoo,60,32,23,1255,6615,28095
Syroifooe,59,32,23,1255,6615,26815
Syroifua,56,32,23,1255,6615,22975
Syroifue,62,32,23,1255,6615,30655
Syrookeau,13,33,28,2535,13015,-32065
Syroomaae,43,34,38,3815,25815,6335
Syroomaei,39,34,38,3815,25815,1215
Syroomao,30,34,38,3815,25815,-10305
Syroomeau,44,34,38,3815,25815,7615
Syroomee,45,34,38,3815,25815,8895
Syroomeou,38,34,38,3815,25815,-65
Syroomi,29,34,38,3815,25815,-11585
Syroomie,37,34,38,3815,25815,-1345
Syroomo,32,34,38,3815,25815,-7745
Syroomu,34,34,38,3815,25815,-5185
Syroomuae,28,34,38,3815,25815,-12865
Syrou Thaa,49,32,68,1255,64215,14015
Syrue Theia,40,32,68,1255,64215,2495
Syrumbae,21,29,36,-2585,23255,-21825
Syrumbaea,38,29,36,-2585,23255,-65
Syrumbea,43,29,36,-2585,23255,6335
Syrumbi,32,29,36,-2585,23255,-7745
Syrumbie,40,29,36,-2585,23255,2495
Syrumbo,35,29,36,-2585,23255,-3905
Syrumbou,30,29,36,-2585,23255,-10305
Syrumbu,37,29,36,-2585,23255,-1345
Syrumbuae,31,29,36,-2585,23255,-9025
Syruqiae,59,30,46,-1305,36055,26815
Syruqoae,60,30,46,-1305,36055,28095
Syruqou,61,30,46,-1305,36055,29375
Systa Chrie,25,34,44,3815,33495,-16705
Systa Fraae,25,34,38,3815,25815,-16705
Systa Freau,27,34,38,3815,25815,-14145
Systae Aoc,44,34,36,3815,23255,7615
Systae Aoscs,36,34,36,3815,23255,-2625
Systae Bre,36,34,46,3815,36055,-2625
Systae Free,36,34,38,3815,25815,-2625
Systai Brue,29,34,46,3815,36055,-11585
Systai Flee,29,34,36,3815,23255,-11585
Systai Freau,31,34,38,3815,25815,-9025
Systeachai,42,33,55,2535,47575,5055
Systeache,43,33,55,2535,47575,6335
Systeachoea,32,33,55,2535,47575,-7745
Systeachoo,39,33,55,2535,47575,1215
Systeachooe,38,33,55,2535,47575,-65
Systeachua,35,33,55,2535,47575,-3905
Systeasai,11,32,45,1255,34775,-34625
Systease,12,32,45,1255,34775,-33345
Systeasi,17,32,45,1255,34775,-26945
Systeasiae,13,32,45,1255,34775,-32065
Systeasoae,14,32,45,1255,34775,-30785
Systeasue,10,32,45,1255,34775,-35905
Systeengau,27,33,17,2535,-1065,-14145
Systeenge,20,33,17,2535,-1065,-23105
Systeengia,32,33,17,2535,-1065,-7745
Systeengo,28,33,17,2535,-1065,-12865
Systeengu,30,33,17,2535,-1065,-10305
Systeia Aoc,41,34,36,3815,23255,3775
Systeia Aub,35,34,38,3815,25815,-3905
Systeia Auscs,41,34,38,3815,25815,3775
Systeia Bre,33,34,46,3815,36055,-6465
Systeia Broae,41,34,46,3815,36055,3775
Systeia Chruia,41,34,44,3815,33495,3775
Systeia Free,33,34,38,3815,25815,-6465
Systimbao,34,31,40,-25,28375,-5185
Systimbau,35,31,40,-25,28375,-3905
Systimbea,44,31,40,-25,28375,7615
Systimbeau,48,31,40,-25,28375,12735
Systimbie,41,31,40,-25,28375,3775
Systimbo,36,31,40,-25,28375,-2625
Systimbu,38,31,40,-25,28375,-65
Systimbuia,45,31,40,-25,28375,8895
Systipa,60,31,40,-25,28375,28095
Systipae,57,31,40,-25,28375,24255
Systipe,63,31,40,-25,28375,31935
Systipeia,56,31,40,-25,28375,22975
Systipoae,65,31,40,-25,28375,34495
Systipoe,50,31,40,-25,28375,15295
Systipoea,52,31,40,-25,28375,17855
Systipoi,53,31,40,-25,28375,19135
Systipoo,59,31,40,-25,28375,26815
Systipua,55,31,40,-25,28375,21695
Systipue,61,31,40,-25,28375,29375
Systiquae,63,32,50,1255,41175,31935
Systoadi,30,30,30,-1305,15575,-10305
Systoadu,35,30,30,-1305,15575,-3905
Systoagy,18,30,30,-1305,15575,-25665
Systoalt,14,30,30,-1305,15575,-30785
Systoarks,15,30,30,-1305,15575,-29505
Systoarps,17,30,30,-1305,15575,-26945
Systoo Freau,26,34,38,3815,25815,-15425
Systoodai,34,33,17,2535,-1065,-5185
Systoodau,42,33,17,2535,-1065,5055
Systoodea,51,33,17,2535,-1065,16575
Systoodi,40,33,17,2535,-1065,2495
Systoodiae,36,33,17,2535,-1065,-2625
Systoodo,43,33,17,2535,-1065,6335
Systoodoa,53,33,17,2535,-1065,19135
Systoodoae,37,33,17,2535,-1065,-1345
Systoodou,38,33,17,2535,-1065,-65
Systooduia,52,33,17,2535,-1065,17855
Systooe Aoc,45,34,36,3815,23255,8895
Systooe Aowsy,39,34,36,3815,23255,1215
Systooe Auwsy,47,34,38,3815,25815,11455
Systooe Bre,37,34,46,3815,36055,-1345
Systooe Chruia,45,34,44,3815,33495,8895
Systua Aoc,40,34,36,3815,23255,2495
Systua Aoscs,32,34,36,3815,23255,-7745
Systua Auscs,40,34,38,3815,25815,2495
Systua Auwsy,42,34,38,3815,25815,5055
Systua Bre,32,34,46,3815,36055,-7745
Systua Briae,34,34,46,3815,36055,-5185
Systua Broae,40,34,46,3815,36055,2495
Systua Brou,42,34,46,3815,36055,5055
Systua Chrea,34,34,44,3815,33495,-5185
Systua Chroa,42,34,44,3815,33495,5055
Systue Aob,30,34,36,3815,23255,-10305
Systue Brue,28,34,46,3815,36055,-12865
Systue Flee,28,34,36,3815,23255,-12865
Tauthai,28,33,62,2535,56535,-12865
Tauthao,35,33,62,2535,56535,-3905
Tautheae,38,33,62,2535,56535,-65
Tauthi,34,33,62,2535,56535,-5185
Tauthia,41,33,62,2535,56535,3775
Tautho,37,33,62,2535,56535,-1345
Tauthoae,31,33,62,2535,56535,-9025
Tauthooe,24,33,62,2535,56535,-17985
Tauthou,32,33,62,2535,56535,-7745
Tauthu,39,33,62,2535,56535,1215
Tauthuae,33,33,62,2535,56535,-6465
Teajaae,31,33,24,2535,7895,-9025
Teajaea,23,33,24,2535,7895,-19265
Teajea,28,33,24,2535,7895,-12865
Teajeae,21,33,24,2535,7895,-21825
Teajeau,32,33,24,2535,7895,-7745
Teajeou,26,33,24,2535,7895,-15425
Teajia,24,33,24,2535,7895,-17985
Teaju,22,33,24,2535,7895,-20545
Teakeia,40,33,24,2535,7895,2495
Teaki,52,33,24,2535,7895,17855
Teakiae,48,33,24,2535,7895,12735
Teakoi,37,33,24,2535,7895,-1345
Teakooe,42,33,24,2535,7895,5055
Teakou,50,33,24,2535,7895,15295
Teakuae,51,33,24,2535,7895,16575
Tegna,56,31,47,-25,37335,22975
Tegnae,53,31,47,-25,37335,19135
Tegneia,52,31,47,-25,37335,17855
Tegniae,60,31,47,-25,37335,28095
Tegnio,47,31,47,-25,37335,11455
Tegnoae,61,31,47,-25,37335,29375
Tegnoea,48,31,47,-25,37335,12735
Tegnoi,49,31,47,-25,37335,14015
Tegnuae,63,31,47,-25,37335,31935
Tembeau,13,30,37,-1305,24535,-32065
Tepaa,19,30,37,-1305,24535,-24385
Tepae,22,30,37,-1305,24535,-20545
Tepai,27,30,37,-1305,24535,-14145
Tepe,28,30,37,-1305,24535,-12865
Tepeia,21,30,37,-1305,24535,-21825
Tepiae,29,30,37,-1305,24535,-11585
Tepio,16,30,37,-1305,24535,-28225
Tepo,36,30,37,-1305,24535,-2625
Tepoe,15,30,37,-1305,24535,-29505
Tepoea,17,30,37,-1305,24535,-26945
Tepou,31,30,37,-1305,24535,-9025
Tepua,20,30,37,-1305,24535,-23105
Tepuae,32,30,37,-1305,24535,-7745
Teqaea,35,31,47,-25,37335,-3905
Teqea,40,31,47,-25,37335,2495
Teqia,36,31,47,-25,37335,-2625
Teqie,37,31,47,-25,37335,-1345
Teqo,32,31,47,-25,37335,-7745
Teqoa,42,31,47,-25,37335,5055
Tequia,41,31,47,-25,37335,3775
Thaae Blao,42,29,40,-2585,28375,5055
Thaae Bli,40,29,40,-2585,28375,2495
Thaae Blou,32,29,40,-2585,28375,-7745
Thaae Byio,40,29,42,-2585,30935,2495
Thaae Byoe,34,29,42,-2585,30935,-5185
Thaae Flyuae,32,29,32,-2585,18135,-7745
Thaae Ploe,42,29,32,-2585,18135,5055
Thaae Pri,34,29,34,-2585,20695,-5185
Thaae Pruae,32,29,34,-2585,20695,-7745
Thadgae,24,30,12,-1305,-7465,-17985
Thadgoo,26,30,12,-1305,-7465,-15425
Thaikaei,26,31,22,-25,5335,-15425
Thaikea,27,31,22,-25,5335,-14145
Thaikeau,31,31,22,-25,5335,-9025
Thaikoa,29,31,22,-25,5335,-11585
Thaikuia,28,31,22,-25,5335,-12865
Thaila,43,31,22,-25,5335,6335
Thailae,40,31,22,-25,5335,2495
Thailau,53,31,22,-25,5335,19135
Thaile,46,31,22,-25,5335,10175
Thaileae,55,31,22,-25,5335,21695
Thaileia,39,31,22,-25,5335,1215
Thailiae,47,31,22,-25,5335,11455
Thailio,34,31,22,-25,5335,-5185
Thailoae,48,31,22,-25,5335,12735
Thailoe,33,31,22,-25,5335,-6465
Thailoea,35,31,22,-25,5335,-3905
Thailoi,36,31,22,-25,5335,-2625
Thailooe,41,31,22,-25,5335,3775
Thailu,56,31,22,-25,5335,22975
Thailuae,50,31,22,-25,5335,15295
Thaimaei,57,32,32,1255,18135,24255
Thaimee,63,32,32,1255,18135,31935
Thaimeou,56,32,32,1255,18135,22975
Thaimie,55,32,32,1255,18135,21695
Thaimuia,59,32,32,1255,18135,26815
Thainoea,66,32,32,1255,18135,35775
Thainua,69,32,32,1255,18135,39615
Thearaea,41,29,45,-2585,34775,3775
Thearia,42,29,45,-2585,34775,5055
Thearo,38,29,45,-2585,34775,-65
Theau Byio,41,29,42,-2585,30935,3775
Theau Byoea,43,29,42,-2585,30935,6335
Theau Flyi,35,29,32,-2585,18135,-3905
Theau Pri,35,29,34,-2585,20695,-3905
Theau Pruae,33,29,34,-2585,20695,-6465
Thee Blou,36,29,40,-2585,28375,-2625
Thee Flyi,38,29,32,-2585,18135,-65
Thee Flyuae,36,29,32,-2585,18135,-2625
Thee Prao,44,29,34,-2585,20695,7615
Thee Prau,46,29,34,-2585,20695,10175
Thee Pri,38,29,34,-2585,20695,-65
Theema,39,33,37,2535,24535,1215
Theemaa,33,33,37,2535,24535,-6465
Theemae,36,33,37,2535,24535,-2625
Theemeia,35,33,37,2535,24535,-3905
Theemua,34,33,37,2535,24535,-5185
Thegnaea,38,34,47,3815,37335,-65
Thegnia,39,34,47,3815,37335,1215
Thegnie,40,34,47,3815,37335,2495
Thegno,35,34,47,3815,37335,-3905
Thepoa,14,33,37,2535,24535,-30785
Theqa,28,33,37,2535,24535,-12865
Theqae,25,33,37,2535,24535,-16705
Theqeia,24,33,37,2535,24535,-17985
Theqoe,18,33,37,2535,24535,-25665
Theqoea,20,33,37,2535,24535,-23105
Theqoi,21,33,37,2535,24535,-21825
Theqooe,26,33,37,2535,24535,-15425
Thequa,23,33,37,2535,24535,-19265
Theque,29,33,37,2535,24535,-11585
Thigniae,20,30,50,-1305,41175,-23105
Thraijee,14,32,24,1255,7895,-30785
Thraijoa,11,32,24,1255,7895,-34625
Thraika,25,32,24,1255,7895,-16705
Thraikaa,19,32,24,1255,7895,-24385
Thraikai,27,32,24,1255,7895,-14145
Thraike,28,32,24,1255,7895,-12865
Thraikiae,29,32,24,1255,7895,-11585
Thraikio,16,32,24,1255,7895,-28225
Thraikoe,15,32,24,1255,7895,-29505
Thraikoo,24,32,24,1255,7895,-17985
Thraikooe,23,32,24,1255,7895,-19265
Thraikou,31,32,24,1255,7895,-9025
Thraikuae,32,32,24,1255,7895,-7745
Thraikue,26,32,24,1255,7895,-15425
Thraira,26,30,47,-1305,37335,-15425
Thrairaa,20,30,47,-1305,37335,-23105
Thrairaea,40,30,47,-1305,37335,2495
Thraireae,38,30,47,-1305,37335,-65
Thraireia,22,30,47,-1305,37335,-20545
Thrairie,42,30,47,-1305,37335,5055
Thrairoae,31,30,47,-1305,37335,-9025
Thrairoi,19,30,47,-1305,37335,-24385
Thrairoo,25,30,47,-1305,37335,-16705
Thrairou,32,30,47,-1305,37335,-7745
Thrairua,21,30,47,-1305,37335,-21825
Thrairuae,33,30,47,-1305,37335,-6465
Thrairue,27,30,47,-1305,37335,-14145
Throeff,43,33,34,2535,20695,6335
Throefou,43,31,57,-25,50135,6335
Throefuae,44,31,57,-25,50135,7615
Throepps,38,33,34,2535,20695,-65
Throept,58,33,34,2535,20695,25535
Throerdy,36,33,34,2535,20695,-2625
Throernt,34,33,34,2535,20695,-5185
Throerth,50,33,34,2535,20695,15295
Throesky,46,33,34,2535,20695,10175
Throeths,51,33,34,2535,20695,16575
Throets,32,33,34,2535,20695,-7745
Thromoea,59,33,34,2535,20695,26815
Thromoi,60,33,34,2535,20695,28095
Throofa,56,31,19,-25,1495,22975
Throofai,58,31,19,-25,1495,25535
Throofeia,52,31,19,-25,1495,17855
Throofiae,60,31,19,-25,1495,28095
Throofou,62,31,19,-25,1495,30655
Throofua,51,31,19,-25,1495,16575
Throofuae,63,31,19,-25,1495,31935
Throsaae,55,31,57,-25,50135,21695
Throsaea,47,31,57,-25,50135,11455
Throsee,57,31,57,-25,50135,24255
Throsia,48,31,57,-25,50135,12735
Throsoa,54,31,57,-25,50135,20415
Throtio,59,31,57,-25,50135,26815
Throtoe,58,31,57,-25,50135,25535
Throtoea,60,31,57,-25,50135,28095
Throtoi,61,31,57,-25,50135,29375
Thruchio,24,32,62,1255,56535,-17985
Thruegh,29,30,9,-1305,-11305,-11585
Thruelks,30,30,9,-1305,-11305,-10305
Thrutoa,19,32,62,1255,56535,-24385
Thuechaae,47,31,60,-25,53975,11455
Thuechae,22,31,60,-25,53975,-20545
Thuechaea,39,31,60,-25,53975,1215
Thuechaei,43,31,60,-25,53975,6335
Thuechao,34,31,60,-25,53975,-5185
Thueche,28,31,60,-25,53975,-12865
Thuechea,44,31,60,-25,53975,7615
Thuecheae,37,31,60,-25,53975,-1345
Thuecheia,21,31,60,-25,53975,-21825
Thuechie,41,31,60,-25,53975,3775
Thuecho,36,31,60,-25,53975,-2625
Thuechoea,17,31,60,-25,53975,-26945
Thuechoi,18,31,60,-25,53975,-25665
Thuechoo,24,31,60,-25,53975,-17985
Thuechooe,23,31,60,-25,53975,-19265
Thuechu,38,31,60,-25,53975,-65
Thuechuia,45,31,60,-25,53975,8895
Tibb,41,31,9,-25,-11305,3775
Tiefeia,24,32,14,1255,-4905,-17985
Tiefoe,18,32,14,1255,-4905,-25665
Tiefua,23,32,14,1255,-4905,-19265
Tigs,57,31,9,-25,-11305,24255
Tilk,51,31,9,-25,-11305,16575
Tilks,49,31,9,-25,-11305,14015
Till,52,31,9,-25,-11305,17855
Tiln,54,31,9,-25,-11305,20415
Tils,58,31,9,-25,-11305,25535
Tipy,40,31,9,-25,-11305,2495
Tiwry,43,31,9,-25,-11305,6335
Tosaea,8,32,52,1255,43735,-38465
Toseou,11,32,52,1255,43735,-34625
Tosia,9,32,52,1255,43735,-37185
Tosie,10,32,52,1255,43735,-35905
Tradgio,26,31,12,-25,-7465,-15425
Tradgoe,25,31,12,-25,-7465,-16705
Tradgoi,28,31,12,-25,-7465,-12865
Tradgue,36,31,12,-25,-7465,-2625
Traea Byoe,34,29,43,-2585,32215,-5185
Traea Flyi,34,29,33,-2585,19415,-5185
Traea Ploe,42,29,33,-2585,19415,5055
Traea Prau,42,29,35,-2585,21975,5055
Traea Pri,34,29,35,-2585,21975,-5185
Traei Blou,48,29,41,-2585,29655,12735
Traei Graae,24,29,43,-2585,32215,-17985
Trafaae,22,31,12,-25,-7465,-20545
Trafaei,18,31,12,-25,-7465,-25665
Trafea,19,31,12,-25,-7465,-24385
Trafeau,23,31,12,-25,-7465,-19265
Traikaae,38,32,22,1255,5335,-65
Traikea,35,32,22,1255,5335,-3905
Traikee,40,32,22,1255,5335,2495
Traikeou,33,32,22,1255,5335,-6465
Traikoa,37,32,22,1255,5335,-1345
Trailaa,45,32,22,1255,5335,8895
Trailaea,65,32,22,1255,5335,34495
Trailau,61,32,22,1255,5335,29375
Traileae,63,32,22,1255,5335,31935
Traileia,47,32,22,1255,5335,11455
Traili,59,32,22,1255,5335,26815
Trailiae,55,32,22,1255,5335,21695
Trailo,62,32,22,1255,5335,30655
Trailou,57,32,22,1255,5335,24255
Trailua,46,32,22,1255,5335,10175
Trailuae,58,32,22,1255,5335,25535
Trailue,52,32,22,1255,5335,17855
Trea Bliae,25,29,41,-2585,29655,-16705
Trea Bloae,27,29,41,-2585,29655,-14145
Trea Greau,27,29,43,-2585,32215,-14145
Trearaea,49,30,45,-1305,34775,14015
Trearaei,53,30,45,-1305,34775,19135
Trearao,44,30,45,-1305,34775,7615
Trearau,45,30,45,-1305,34775,8895
Trearea,54,30,45,-1305,34775,20415
Treareae,47,30,45,-1305,34775,11455
Treareou,52,30,45,-1305,34775,17855
Trearie,51,30,45,-1305,34775,16575
Trearuia,55,30,45,-1305,34775,21695
Treasio,61,30,45,-1305,34775,29375
Treemae,44,34,37,3815,24535,7615
Treou Bli,45,29,41,-2585,29655,8895
Treou Byio,45,29,43,-2585,32215,8895
Treou Byoe,39,29,43,-2585,32215,1215
Treou Flyao,45,29,33,-2585,19415,8895
Treou Gree,37,29,43,-2585,32215,-1345
Treqaa,30,34,37,3815,24535,-10305
Treqai,38,34,37,3815,24535,-65
Treqeia,32,34,37,3815,24535,-7745
Treqio,27,34,37,3815,24535,-14145
Treqoo,35,34,37,3815,24535,-3905
Treque,37,34,37,3815,24535,-1345
Tria Blou,33,29,41,-2585,29655,-6465
Tria Bluae,35,29,41,-2585,29655,-3905
Tria Byio,41,29,43,-2585,32215,3775
Tria Byoea,43,29,43,-2585,32215,6335
Tria Flyi,35,29,33,-2585,19415,-3905
Tria Ploe,43,29,33,-2585,19415,6335
Tria Prao,41,29,35,-2585,21975,3775
Trie Bluae,38,29,41,-2585,29655,-65
Trie Byio,44,29,43,-2585,32215,7615
Trie Flyao,44,29,33,-2585,19415,7615
Trie Gree,36,29,43,-2585,32215,-2625
Trie Prao,44,29,35,-2585,21975,7615
Triembae,47,29,35,-2585,21975,11455
Triembeia,46,29,35,-2585,21975,10175
Triemboe,40,29,35,-2585,21975,2495
Triemboi,43,29,35,-2585,21975,6335
Triembua,45,29,35,-2585,21975,8895
Trienaae,37,29,35,-2585,21975,-1345
Trienaei,33,29,35,-2585,21975,-6465
Trieneau,38,29,35,-2585,21975,-65
Trienee,39,29,35,-2585,21975,1215
Trieneou,32,29,35,-2585,21975,-7745
Trienia,30,29,35,-2585,21975,-10305
Trienie,31,29,35,-2585,21975,-9025
Trienoa,36,29,35,-2585,21975,-2625
Trienu,28,29,35,-2585,21975,-12865
Trienuia,35,29,35,-2585,21975,-3905
Trigna,24,31,50,-25,41175,-17985
Trignai,26,31,50,-25,41175,-15425
Trigne,27,31,50,-25,41175,-14145
Trigneia,20,31,50,-25,41175,-23105
Trignoi,17,31,50,-25,41175,-26945
Trignoo,23,31,50,-25,41175,-19265
Trignooe,22,31,50,-25,41175,-20545
Troa Bliae,29,29,41,-2585,29655,-11585
Troa Flyoae,29,29,33,-2585,19415,-11585
Troa Flyou,31,29,33,-2585,19415,-9025
Troa Graae,29,29,43,-2585,32215,-11585
Troa Groa,23,29,43,-2585,32215,-19265
Troa Proae,29,29,35,-2585,21975,-11585
Truecha,33,32,60,1255,53975,-6465
Truechaa,27,32,60,1255,53975,-14145
Truechaae,55,32,60,1255,53975,21695
Truechae,30,32,60,1255,53975,-10305
Truechaei,51,32,60,1255,53975,16575
Trueche,36,32,60,1255,53975,-2625
Truechea,52,32,60,1255,53975,17855
Truecheae,45,32,60,1255,53975,8895
Truecheau,56,32,60,1255,53975,22975
Truecheia,29,32,60,1255,53975,-11585
Truechi,41,32,60,1255,53975,3775
Truechia,48,32,60,1255,53975,12735
Truechiae,37,32,60,1255,53975,-1345
Truecho,44,32,60,1255,53975,7615
Truechoae,38,32,60,1255,53975,-65
Truechoea,25,32,60,1255,53975,-16705
Truechoi,26,32,60,1255,53975,-15425
Truechooe,31,32,60,1255,53975,-9025
Truechou,39,32,60,1255,53975,1215
Truechu,46,32,60,1255,53975,10175
Truechua,28,32,60,1255,53975,-12865
Truechuae,40,32,60,1255,53975,2495
Truechuia,53,32,60,1255,53975,19135
Truetchio,59,32,60,1255,53975,26815
Truetchoe,58,32,60,1255,53975,25535
Truia Ble,22,29,41,-2585,29655,-20545
Truia Bloae,30,29,41,-2585,29655,-10305
Truia Flyou,30,29,33,-2585,19415,-10305
Tyrau Eaewsy,31,29,30,-2585,15575,-9025
Tyrau Hypoo,31,29,28,-2585,13015,-9025
Tyre Eaec,32,29,30,-2585,15575,-7745
Tyreahio,46,29,33,-2585,19415,10175
Tyreahoea,47,29,33,-2585,19415,11455
Tyreanaae,29,31,48,-25,38615,-11585
Tyreane,10,31,48,-25,38615,-35905
Tyreangaei,38,29,33,-2585,19415,-65
Tyreangea,39,29,33,-2585,19415,1215
Tyreangeou,37,29,33,-2585,19415,-1345
Tyreangie,36,29,33,-2585,19415,-2625
Tyreangoa,41,29,33,-2585,19415,3775
Tyreanguia,40,29,33,-2585,19415,2495
Tyreaniae,11,31,48,-25,38615,-34625
Tyreanie,23,31,48,-25,38615,-19265
Tyreano,18,31,48,-25,38615,-25665
Tyreanoa,28,31,48,-25,38615,-12865
Tyreanoae,12,31,48,-25,38615,-33345
Tyreanu,20,31,48,-25,38615,-23105
Tyreanue,8,31,48,-25,38615,-38465
Tyriae Hypa,33,29,28,-2585,13015,-6465
Tyriae Hypue,35,29,28,-2585,13015,-3905
Tyriedgaa,46,32,20,1255,2775,10175
Tyriedgae,49,32,20,1255,2775,14015
Tyriedgai,54,32,20,1255,2775,20415
Tyriedgau,62,32,20,1255,2775,30655
Tyriedgeae,64,32,20,1255,2775,33215
Tyriedgeia,48,32,20,1255,2775,12735
Tyriedgiae,56,32,20,1255,2775,22975
Tyriedgoea,44,32,20,1255,2775,7615
Tyriedgoo,51,32,20,1255,2775,16575
Tyriedguae,59,32,20,1255,2775,26815
Tyriedgue,53,32,20,1255,2775,19135
Tyriela,35,34,35,3815,21975,-3905
Tyrielaa,29,34,35,3815,21975,-11585
Tyrielae,32,34,35,3815,21975,-7745
Tyrielai,37,34,35,3815,21975,-1345
Tyriele,38,34,35,3815,21975,-65
Tyrieleae,47,34,35,3815,21975,11455
Tyrieli,43,34,35,3815,21975,6335
Tyrielo,46,34,35,3815,21975,10175
Tyrieloae,40,34,35,3815,21975,2495
Tyrieloi,28,34,35,3815,21975,-12865
Tyrielue,36,34,35,3815,21975,-2625
Tyroae Eaec,36,29,30,-2585,15575,-2625
Tyroae Hypue,38,29,28,-2585,13015,-65
Tyroegs,58,32,58,1255,51415,25535
Tyroeld,47,32,58,1255,51415,11455
Tyroelk,52,32,58,1255,51415,17855
Tyroenns,46,32,58,1255,51415,10175
Tyroersts,57,32,58,1255,51415,24255
Tyroerts,37,32,58,1255,51415,-1345
Tyroesly,51,32,58,1255,51415,16575
Tyroewry,44,32,58,1255,51415,7615
Tyroezz,45,32,58,1255,51415,8895
Tyroigao,32,29,33,-2585,19415,-7745
Tyroigau,33,29,33,-2585,19415,-6465
Tyroigoae,28,29,33,-2585,19415,-12865
Tyrooff,36,31,10,-25,-10025,-2625
Tyroongia,13,33,25,2535,9175,-32065
Tyroopps,31,31,10,-25,-10025,-9025
Tyrooppy,35,31,10,-25,-10025,-3905
Tyroords,22,31,10,-25,-10025,-20545
Tyroordy,29,31,10,-25,-10025,-11585
Tyroorst,30,31,10,-25,-10025,-10305
Tyroosks,34,31,10,-25,-10025,-5185
Tyroots,25,31,10,-25,-10025,-16705
Tyrootz,32,31,10,-25,-10025,-7745
Tyrou Hypa,37,29,28,-2585,13015,-1345
Tyruelz,15,33,25,2535,9175,-29505
Tzaiwns,55,32,55,1255,47575,21695
Tzorbs,32,31,7,-25,-13865,-7745
Uctailts,60,32,52,1255,43735,28095
Uctaisks,53,32,52,1255,43735,19135
Uctaisky,58,32,52,1255,43735,25535
Uctaisps,56,32,52,1255,43735,22975
Uctaiths,63,32,52,1255,43735,31935
Ugaipt,6,32,47,1255,37335,-41025
Umbainch,50,31,42,-25,30935,15295
Umbains,31,31,42,-25,30935,-9025
Umbairnt,54,31,42,-25,30935,20415
Umbairrs,36,31,42,-25,30935,-2625
Umbaisk,26,31,42,-25,30935,-15425
Umbaiss,34,31,42,-25,30935,-5185
